id;title;type;release_year;age_certification;genres;imdb_score;tmdb_popularity;tmdb_score
tm70807;I Am Legend;MOVIE;2007;PG-13;['scifi', 'thriller', 'action', 'drama'];7,2;69,139;7,192
ts19036;The Fairly OddParents;SHOW;2001;TV-Y7;['comedy', 'scifi', 'animation', 'family', 'fantasy'];7,2;67,192;7,7
tm93055;Grown Ups;MOVIE;2010;PG-13;['comedy', 'drama', 'european'];5,9;98,37;6,333
tm85811;The Girl Next Door;MOVIE;2004;;['comedy', 'romance', 'drama'];6,7;37,315;6,7
ts22456;Ned's Declassified School Survival Guide;SHOW;2004;TV-G;['family', 'comedy'];7,4;33,115;8,6
tm101914;The Fighter;MOVIE;2010;R;['drama'];;17,007;7,4
tm131038;Public Enemies;MOVIE;2009;R;['action', 'crime', 'drama', 'history', 'european'];7;85,039;6,7
tm58382;Not Another Teen Movie;MOVIE;2001;R;['comedy'];5,7;36,438;5,8
tm35463;Blow;MOVIE;2001;R;['crime', 'drama'];7,5;24,348;7,4
tm30603;Hancock;MOVIE;2008;PG-13;['fantasy', 'action', 'crime', 'drama'];6,4;121,985;6,33
ts22018;iCarly;SHOW;2007;TV-G;['comedy', 'family', 'romance'];6,7;100,996;8
tm20959;The Pursuit of Happyness;MOVIE;2006;PG-13;['drama', 'european'];8;47,893;7,9
tm136308;Monster;MOVIE;2003;R;['crime', 'drama', 'thriller', 'european'];7,3;16,309;7,2
tm29737;Rambo;MOVIE;2008;R;['action', 'thriller', 'war', 'european'];7;72,224;6,6
tm148270;Something's Gotta Give;MOVIE;2003;PG-13;['drama', 'comedy', 'romance'];6,7;14,619;6,6
tm89036;Harold & Kumar Go to White Castle;MOVIE;2004;R;['comedy'];7;15,026;6,5
tm46436;Thir13en Ghosts;MOVIE;2001;R;['horror', 'thriller', 'fantasy'];5,6;50,592;6,2
ts21197;Merlin;SHOW;2008;TV-PG;['action', 'drama', 'scifi', 'fantasy', 'european'];7,9;74,931;7,9
ts21544;Transformers: Prime;SHOW;2010;TV-Y7;['action', 'animation', 'comedy', 'drama', 'family', 'scifi'];7,9;28,925;8
tm150260;Cloudy with a Chance of Meatballs;MOVIE;2009;PG;['animation', 'comedy', 'family', 'fantasy', 'scifi', 'romance', 'drama'];6,9;58,945;6,6
ts31263;The Mole;SHOW;2001;TV-14;['reality'];7,6;2,189;7,8
ts30313;Offspring;SHOW;2010;;['drama', 'comedy'];8,3;10,243;7
tm79895;Halloween;MOVIE;2007;R;['horror'];6;38,491;6,2
ts12787;Code Geass: Lelouch of the Rebellion;SHOW;2006;TV-14;['scifi', 'action', 'animation', 'drama', 'war', 'thriller'];8,7;35,011;8,493
tm116324;Jackass: The Movie;MOVIE;2002;R;['comedy', 'documentation', 'action'];6,6;25,23;6,3
tm39828;Semi-Pro;MOVIE;2008;R;['comedy', 'sport', 'european'];5,8;12,789;5,6
tm23935;The Lake House;MOVIE;2006;PG;['drama', 'thriller', 'fantasy', 'romance', 'documentation'];6,8;16,31;7
tm78067;The Girl Next Door;MOVIE;2007;R;['crime', 'drama', 'horror', 'thriller'];6,5;13,131;6,7
tm95252;The Book of Eli;MOVIE;2010;R;['scifi', 'action', 'thriller', 'drama', 'european'];6,8;30,476;6,8
tm32919;Blood Diamond;MOVIE;2006;R;['drama', 'thriller', 'action'];8;47,39;7,5
tm169949;Just Like Heaven;MOVIE;2005;PG-13;['romance', 'drama', 'comedy', 'fantasy'];6,7;17,486;6,9
tm30205;Ip Man;MOVIE;2008;R;['drama', 'fantasy', 'comedy', 'history', 'action'];8;21,074;7,7
tm40009;21;MOVIE;2008;PG-13;['crime', 'drama', 'history', 'thriller'];6,8;27,013;6,7
tm141390;Friday the 13th;MOVIE;2009;R;['horror', 'thriller'];5,5;45,551;5,8
ts35155;Gurren Lagann;SHOW;2007;TV-14;['action', 'scifi', 'animation', 'comedy', 'drama'];8,3;27,924;8,2
tm94606;Let Me In;MOVIE;2010;R;['drama', 'horror', 'thriller', 'fantasy', 'european'];7,1;22,791;6,8
ts15986;Dead Set;SHOW;2008;TV-MA;['scifi', 'reality', 'thriller', 'comedy', 'drama', 'horror', 'european'];7,6;9,68;7,3
tm102337;A Nightmare on Elm Street;MOVIE;2010;R;['horror', 'thriller', 'crime', 'drama'];5,2;39,672;5,5
ts22318;Winx Club;SHOW;2004;TV-G;['animation', 'action', 'comedy', 'family', 'fantasy', 'thriller', 'european'];6,2;25,633;8,222
tm159901;Miss Congeniality 2: Armed and Fabulous;MOVIE;2005;PG-13;['action', 'comedy', 'crime'];5,1;21,495;5,7
tm74780;The Bucket List;MOVIE;2007;PG-13;['drama', 'comedy', 'european'];7,4;22;7,2
ts30356;Octonauts;SHOW;2010;TV-Y;['action', 'animation', 'comedy', 'family'];7,6;40,327;7,4
ts32186;Sonic X;SHOW;2003;TV-Y7;['family', 'animation', 'action', 'comedy', 'drama', 'thriller', 'fantasy', 'scifi'];6,2;37,945;7,5
tm24088;Scary Movie 4;MOVIE;2006;PG-13;['comedy', 'horror'];5,1;83,018;5,5
tm111600;The Sweetest Thing;MOVIE;2002;R;['comedy', 'romance'];5,1;10,625;5,5
tm88045;How Do You Know;MOVIE;2010;PG-13;['comedy', 'drama', 'romance'];5,4;9,889;5,251
tm78919;Mr. Bean's Holiday;MOVIE;2007;G;['family', 'comedy', 'european'];6,4;32,512;6,3
tm173066;The Interpreter;MOVIE;2005;PG-13;['thriller', 'crime', 'european'];6,4;12,694;6,299
tm118637;John Q;MOVIE;2002;PG-13;['drama', 'thriller', 'crime'];7;32,229;7,121
tm142564;3 Idiots;MOVIE;2009;PG-13;['drama', 'comedy'];8,4;44,999;8
tm57190;The One;MOVIE;2001;PG-13;['thriller', 'action', 'scifi'];5,9;21,223;6,1
ts21706;H2O: Just Add Water;SHOW;2006;TV-PG;['scifi', 'drama', 'family', 'fantasy'];7,2;30,832;7,8
tm137362;The Texas Chainsaw Massacre;MOVIE;2003;R;['horror', 'crime'];6,2;80,47;6,2
ts24028;Still Game;SHOW;2002;TV-14;['comedy', 'european'];8,9;5,128;8,3
tm148379;The Cat in the Hat;MOVIE;2003;PG;['family', 'fantasy', 'comedy', 'action'];4;66,8;5,3
tm137342;Tears of the Sun;MOVIE;2003;R;['war', 'action', 'drama', 'thriller'];6,6;43,254;6,797
tm90864;Due Date;MOVIE;2010;R;['comedy', 'drama'];6,5;36,06;6,3
ts21740;Black Butler;SHOW;2008;TV-MA;['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime'];8,2;36,122;7,5
tm32144;We Are Marshall;MOVIE;2006;PG;['drama', 'sport'];7;13,173;6,9
tm141707;Blood and Bone;MOVIE;2009;R;['thriller', 'sport', 'action', 'crime', 'drama'];6,7;33,787;7,4
tm150214;Freddy vs. Jason;MOVIE;2003;R;['horror', 'action'];5,7;65,747;6
tm81030;The Golden Compass;MOVIE;2007;PG-13;['action', 'fantasy', 'family'];6,1;20,255;6
ts687;The 4400;SHOW;2004;TV-14;['drama', 'scifi', 'thriller'];7,3;37,169;7,2
tm147211;The Men Who Stare at Goats;MOVIE;2009;R;['comedy', 'war'];6,2;19,022;6
ts31514;Strawberry Shortcake;SHOW;2003;TV-Y;['animation', 'family'];7;31,584;6,9
ts33559;Shaun the Sheep;SHOW;2007;TV-G;['animation', 'comedy', 'family', 'european'];8,1;31,375;7,9
tm78671;Cleaner;MOVIE;2007;R;['thriller', 'crime'];6,1;11,509;6
ts26322;Toradora!;SHOW;2008;TV-14;['animation', 'comedy', 'drama', 'romance'];8;24,352;8,5
ts12815;Big Time Rush;SHOW;2009;TV-G;['family', 'comedy'];6,3;55,706;8,774
tm27268;Monster House;MOVIE;2006;PG;['animation', 'comedy', 'family', 'fantasy'];6,6;51,891;6,6
tm86189;Good Luck Chuck;MOVIE;2007;;['comedy', 'romance'];5,6;30,423;5,9
tm700;10,000 BC;MOVIE;2008;PG-13;['action', 'drama', 'fantasy', 'history', 'thriller'];5,1;24,671;5,4
tm101249;Cop Out;MOVIE;2010;R;['crime', 'action', 'comedy', 'thriller'];5,5;13,63;5,6
tm161263;The Cave;MOVIE;2005;PG-13;['horror', 'thriller', 'action', 'scifi', 'european'];5,1;13,695;5,3
tm81270;Starsky & Hutch;MOVIE;2004;PG-13;['comedy', 'crime'];6,1;13,938;5,8
tm89684;New York Minute;MOVIE;2004;PG;['comedy', 'crime', 'family', 'romance'];4,9;11,818;6,2
tm165593;Rumor Has It...;MOVIE;2005;PG-13;['romance', 'comedy', 'drama'];5,5;13,521;5,6
tm112381;Comedian;MOVIE;2002;R;['comedy', 'documentation'];6,9;4,854;6,7
tm39487;Catch and Release;MOVIE;2006;PG-13;['drama', 'romance', 'comedy'];5,9;9,435;5,9
ts23752;Midnight Diner;SHOW;2009;TV-MA;['drama', 'comedy'];8,6;7,356;7,9
tm43399;Lagaan: Once Upon a Time in India;MOVIE;2001;PG;['romance', 'drama', 'action', 'sport'];8,1;10,097;7,3
ts21421;Pocoyo;SHOW;2005;TV-G;['animation', 'family', 'comedy', 'european'];3,9;27,339;7,1
ts22005;Total Drama Island;SHOW;2007;TV-PG;['war', 'reality', 'animation', 'action', 'comedy', 'drama', 'family'];7,3;16,655;7,3
ts20398;Kath & Kim;SHOW;2002;;['comedy'];8,3;3,926;6,6
tm186461;No Direction Home: Bob Dylan;MOVIE;2005;G;['documentation', 'music'];;7,58;7,7
tm29555;Friends with Money;MOVIE;2006;R;['comedy', 'drama', 'romance'];5,8;11,86;5,1
tm103095;Ip Man 2;MOVIE;2010;R;['drama', 'action', 'history', 'sport'];7,5;4,516;7,5
tm97070;Life As We Know It;MOVIE;2010;PG-13;['comedy', 'romance', 'drama'];6,5;40,534;6,9
tm101334;Death at a Funeral;MOVIE;2010;R;['comedy', 'drama'];5,7;15,989;5,8
tm183963;Dreamer: Inspired By a True Story;MOVIE;2005;PG;['family', 'drama', 'sport', 'fantasy'];6,8;10,235;6,9
tm76428;Jackass 2.5;MOVIE;2007;;['documentation', 'comedy'];;28,197;6,1
tm77649;Premonition;MOVIE;2007;PG-13;['thriller', 'drama', 'fantasy'];5,9;14,21;6,3
tm86924;Soul Plane;MOVIE;2004;R;['romance', 'comedy'];4,5;21,864;5,3
ts98340;Metallica: Some Kind of Monster;SHOW;2004;TV-MA;['western'];;0,893;
tm26638;The Texas Chainsaw Massacre: The Beginning;MOVIE;2006;R;['thriller', 'horror', 'documentation'];5,8;57,763;6,1
tm78189;The Contractor;MOVIE;2007;R;['thriller', 'european'];;15,026;5,6
ts20544;Ouran High School Host Club;SHOW;2006;TV-14;['comedy', 'drama', 'animation', 'romance'];8,2;18,186;8,4
ts23835;Masha and the Bear;SHOW;2009;TV-Y;['family', 'action', 'animation', 'comedy'];7,5;38,171;6,9
tm104880;Louis C.K.: Hilarious;MOVIE;2010;;['comedy'];8,4;5,717;7,9
ts30288;Mobile Suit Gundam Unicorn;SHOW;2010;TV-14;['scifi', 'animation', 'action', 'drama', 'war'];7,8;10,936;7,9
ts38159;Wakfu;SHOW;2008;TV-Y7;['action', 'scifi', 'family', 'fantasy', 'animation', 'european'];8,1;19,736;8,9
tm22294;Deck the Halls;MOVIE;2006;PG;['family', 'comedy'];5;11,999;5,5
tm100015;Takers;MOVIE;2010;PG-13;['action', 'crime', 'drama', 'thriller'];6,2;15,872;6,228
ts25765;Vampire Knight;SHOW;2008;TV-14;['animation', 'drama', 'action', 'scifi', 'thriller', 'fantasy', 'horror', 'romance'];7,3;17,547;8,4
ts21688;Boys Over Flowers;SHOW;2009;TV-14;['comedy', 'drama', 'romance'];7,9;80,384;8,28
tm83786;Like Stars on Earth;MOVIE;2007;PG;['drama', 'family'];8,3;17,66;8,012
tm130574;Did You Hear About the Morgans?;MOVIE;2009;PG-13;['comedy', 'drama', 'romance'];4,9;12,459;5,4
tm114476;Stuart Little 2;MOVIE;2002;G;['animation', 'comedy', 'family', 'action', 'fantasy'];5,5;36,691;5,733
ts20535;The Garfield Show;SHOW;2009;TV-G;['animation', 'comedy', 'family', 'european'];5,4;25,677;5,2
ts1893;Ben & Holly's Little Kingdom;SHOW;2009;TV-G;['animation', 'comedy', 'family', 'fantasy', 'european'];7,4;11,735;6,6
tm118462;Half Past Dead;MOVIE;2002;PG-13;['thriller', 'action', 'crime', 'european'];4,6;12,906;5,2
ts12701;Code Lyoko;SHOW;2003;TV-G;['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy'];7,3;9,597;7,7
ts121176;DreamWorks Shrek's Swamp Stories;SHOW;2010;TV-PG;['comedy', 'family', 'fantasy', 'horror', 'music', 'animation', 'scifi'];6,5;5,014;8,8
tm86995;Christmas with the Kranks;MOVIE;2004;PG;['comedy', 'family'];5,4;17,708;6,1
ts20526;The Game;SHOW;2006;TV-14;['drama', 'comedy', 'romance', 'sport'];6,6;12,124;8,4
ts23808;Monty Python: Almost the Truth (The Lawyer's Cut);SHOW;2009;TV-MA;['comedy', 'documentation'];8,1;2,422;7,9
tm97544;Alpha and Omega;MOVIE;2010;PG;['animation', 'family', 'comedy', 'action', 'romance'];5,1;13,523;5,9
ts31593;Pororo the Little Penguin;SHOW;2003;;['scifi', 'family', 'animation', 'action'];6,3;4,404;5
ts27459;The Legend of Bruce Lee;SHOW;2008;;['action', 'drama'];7;21,479;6
ts3666;Den-noh Coil;SHOW;2007;TV-Y7;['scifi', 'animation', 'comedy', 'drama'];7,8;13,045;7,9
tm53999;Open Season 2;MOVIE;2008;PG;['comedy'];;18,558;5,8
tm164557;Initial D;MOVIE;2005;;['crime', 'thriller', 'drama', 'action', 'animation', 'romance', 'comedy'];6,3;18,607;6,7
tm80059;Naruto Shippuden the Movie;MOVIE;2007;PG-13;['animation', 'action', 'fantasy', 'family'];6,7;316,471;7,2
tm135451;Gifted Hands: The Ben Carson Story;MOVIE;2009;;['drama'];7,6;43,409;7,8
tm71558;The Legend of the Nahuala;MOVIE;2007;PG;['fantasy', 'animation', 'family'];6,1;47,66;7,6
tm134235;One Piece: Strong World;MOVIE;2009;PG-13;['fantasy', 'action', 'animation'];7,5;39,946;7,5
tm160800;Chaos;MOVIE;2005;R;['crime', 'drama', 'action', 'thriller', 'european'];6,4;17,029;6,3
tm22342;Waist Deep;MOVIE;2006;R;['thriller', 'action', 'drama', 'crime'];5,8;15,58;6,6
ts42914;Zig and Sharko;SHOW;2010;;['comedy', 'romance', 'action', 'animation', 'family', 'fantasy', 'european'];6,8;19,476;5,8
tm22636;Trailer Park Boys: The Movie;MOVIE;2006;R;['comedy', 'crime'];7,1;6,191;6,7
ts21967;Johnny Test;SHOW;2005;TV-Y7;['animation', 'comedy', 'drama', 'family', 'scifi', 'action'];5,1;22,516;5,6
tm85549;Tito;MOVIE;2004;;['documentation', 'crime', 'drama', 'romance', 'action'];7,2;1,814;7,8
tm100688;Even the Rain;MOVIE;2010;;['drama', 'european', 'history'];7,4;8,526;6,9
tm22493;Katt Williams: The Pimp Chronicles Pt. 1;MOVIE;2006;;['comedy', 'documentation'];7,6;3,787;6,5
ts14102;Bo on the Go!;SHOW;2007;;['animation'];4,2;1,52;6
tm103732;Udaan;MOVIE;2010;R;['drama'];8,1;5,019;7,3
tm73058;Om Shanti Om;MOVIE;2007;PG;['thriller', 'drama', 'action', 'comedy', 'fantasy', 'romance'];6,7;11,847;7,021
tm138497;Trailer Park Boys: Countdown to Liquor Day;MOVIE;2009;R;['comedy', 'crime'];7,3;4,683;6,8
ts20358;Half & Half;SHOW;2002;TV-14;['comedy'];7;8,06;8,1
tm36475;Kabhi Khushi Kabhie Gham;MOVIE;2001;G;['drama', 'romance'];7,4;13,699;7,9
tm144345;Kal Ho Naa Ho;MOVIE;2003;PG;['drama', 'romance', 'comedy'];7,9;12,001;7,5
tm76835;Jab We Met;MOVIE;2007;PG-13;['romance', 'comedy', 'drama'];7,9;8,69;7,4
tm38896;From Within;MOVIE;2008;R;['horror', 'thriller', 'documentation', 'war', 'european'];5,6;7,282;5,6
tm86051;Black Friday;MOVIE;2004;R;['crime', 'history', 'action', 'drama'];8,4;5,753;7,4
ts74931;Kung Fu Panda Awesome Secrets;SHOW;2008;TV-PG;['action', 'animation', 'comedy', 'family'];7,1;;
tm29269;Jodhaa Akbar;MOVIE;2008;PG-13;['romance', 'history', 'war', 'action', 'drama'];7,5;11,959;7,4
ts17028;Dinosaur King;SHOW;2007;;['action', 'animation', 'scifi', 'comedy', 'family', 'western'];5,6;28,909;8,2
tm91046;Cairo 6,7,8;MOVIE;2010;;['drama'];7,4;4,431;7,7
tm75022;Zach Galifianakis: Live at the Purple Onion;MOVIE;2007;;['comedy', 'documentation'];7,2;4,43;7
tm41508;First Sunday;MOVIE;2008;PG-13;['comedy', 'action', 'crime', 'drama'];4,5;8,809;5,6
ts67595;El Escamoso;SHOW;2001;TV-14;['drama', 'comedy'];7,5;32,626;7,8
tm49405;Inuyasha the Movie: Affections Touching Across Time;MOVIE;2001;PG-13;['action', 'animation', 'fantasy'];7,2;36,262;7,6
tm82765;Swades;MOVIE;2004;G;['drama', 'european'];8,1;10,352;7,4
tm33981;Bon Cop Bad Cop;MOVIE;2006;PG-13;['comedy', 'crime', 'action', 'scifi', 'drama', 'thriller'];6,5;7,956;6,4
ts52849;Horrid Henry;SHOW;2006;;['animation', 'comedy', 'family', 'music', 'fantasy', 'european'];6,3;2,36;8
tm95238;The Boy Who Cried Werewolf;MOVIE;2010;G;['fantasy', 'horror', 'family', 'comedy'];5,9;17,774;6,4
tm32885;Rang De Basanti;MOVIE;2006;PG-13;['drama', 'history', 'comedy', 'crime'];8,1;6,848;7,2
ts72322;The Mafia Dolls;SHOW;2009;TV-14;['drama', 'action'];6,6;27,667;7,4
ts63295;Vientos de agua;SHOW;2006;TV-MA;['drama'];8,8;1,41;8,8
ts23319;Timmy Time;SHOW;2009;TV-Y;['animation', 'comedy', 'family', 'fantasy', 'european'];6,9;14,959;6,2
ts21695;Iris;SHOW;2009;TV-14;['action', 'drama', 'comedy', 'reality', 'romance', 'thriller'];7,8;9,239;7,6
tm72587;Guru;MOVIE;2007;PG-13;['romance', 'documentation', 'drama', 'european'];7,7;8,071;6,7
tm99776;Whitney Cummings: Money Shot;MOVIE;2010;;['comedy', 'documentation'];6,2;2,718;5,9
tm83175;Welcome;MOVIE;2007;;['drama', 'action', 'comedy', 'romance', 'crime'];7;8,815;6,5
tm139349;Jim Gaffigan: King Baby;MOVIE;2009;;['comedy', 'documentation'];7,7;4,283;7
tm59880;Mike Birbiglia: What I Should Have Said Was Nothing;MOVIE;2008;;['comedy'];7,6;3,826;7,5
ts56589;Tayo the Little Bus;SHOW;2010;TV-Y;['animation', 'comedy', 'family'];5,3;4,871;6,3
tm61056;Dil Chahta Hai;MOVIE;2001;G;['romance', 'comedy', 'drama'];8,1;5,704;7
tm129763;Anbe Sivam;MOVIE;2003;;['comedy', 'drama'];8,7;4,634;7,5
ts21664;One on One;SHOW;2001;TV-14;['comedy'];7;6,204;7,9
tm44378;Tony Manero;MOVIE;2008;;['drama', 'music'];6,8;3,891;6,3
tm25842;A Lion in the House;MOVIE;2006;;['documentation'];8,7;2,821;6,5
tm34846;Bleach the Movie: Fade to Black;MOVIE;2008;PG-13;['fantasy', 'action', 'drama', 'animation'];7,1;40,732;7
tm71119;Delta Farce;MOVIE;2007;PG-13;['comedy', 'action'];3,6;10,367;5
tm170873;My Suicide;MOVIE;2009;R;['drama', 'comedy'];7;2,951;6,1
tm22540;Phir Hera Pheri;MOVIE;2006;;['comedy', 'crime'];7,1;8,428;6,4
tm96037;Naruto Shippuden the Movie: The Lost Tower;MOVIE;2010;PG-13;['animation', 'action', 'fantasy'];6,8;97,631;7
tm110923;Divine Intervention;MOVIE;2002;;['romance', 'comedy', 'drama', 'war'];6,6;2,894;6,4
tm168869;Da Kath & Kim Code;MOVIE;2005;;['comedy'];7,3;1,366;6,4
ts37200;Trotro;SHOW;2004;TV-G;['animation', 'family', 'european'];6,3;1,841;7,2
tm147686;Kevin Hart: I'm a Grown Little Man;MOVIE;2009;R;['comedy', 'documentation'];7,5;6,236;7,3
tm93612;Bleach the Movie: Hell Verse;MOVIE;2010;PG-13;['fantasy', 'animation', 'action'];7,4;53,143;7,4
tm36164;Naruto Shippuden the Movie: Bonds;MOVIE;2008;PG-13;['fantasy', 'animation', 'action'];6,8;109,752;7,2
tm30170;Don;MOVIE;2006;PG-13;['thriller', 'crime', 'action', 'european'];7,1;8,892;7,1
tm29731;Chup Chup Ke;MOVIE;2006;G;['comedy', 'drama', 'romance'];6,9;3,942;6,1
tm147494;Naruto Shippuden the Movie: The Will of Fire;MOVIE;2009;PG-13;['action', 'comedy', 'drama', 'fantasy', 'animation'];7;101,203;7,3
tm44530;Fashion;MOVIE;2008;PG-13;['drama', 'romance'];6,9;7,048;6,3
tm89936;Arahan;MOVIE;2004;;['fantasy', 'action', 'comedy', 'thriller'];6,6;12,181;6,6
ts98353;DreamWorks Spooky Stories;SHOW;2009;TV-PG;['animation'];6,2;0,88;
ts44663;Oscar's Oasis;SHOW;2010;TV-Y;['animation', 'comedy', 'european'];7,4;4,963;7,4
tm81461;Whisky;MOVIE;2004;;['comedy', 'drama'];7,1;5,108;6,8
tm155761;Ajab Prem Ki Ghazab Kahani;MOVIE;2009;PG;['comedy', 'action', 'romance'];6,3;6,675;6,1
tm48083;Te quiero;MOVIE;2001;;['drama', 'comedy', 'european'];5;0,967;2
tm84348;Doing Hard Time;MOVIE;2004;R;['action', 'crime', 'drama'];;7,867;5,3
tm175687;Sir! No Sir!;MOVIE;2005;;['war', 'documentation'];7,6;2,089;7
tm33067;Race;MOVIE;2008;PG-13;['drama', 'action', 'thriller', 'crime', 'comedy'];7;5,732;6,1
tm70222;Sivaji: The Boss;MOVIE;2007;PG-13;['action', 'drama', 'thriller', 'crime'];7,5;7,686;7,1
tm105278;Inuyasha the Movie 2: The Castle Beyond the Looking Glass;MOVIE;2002;PG-13;['fantasy', 'action', 'animation', 'romance', 'comedy'];7,3;30,957;7,6
tm352243;Interview with a Serial Killer;MOVIE;2008;PG-13;['documentation', 'crime'];5,9;1,378;5,1
ts98316;Edge of the Universe;SHOW;2002;TV-G;['documentation'];7,2;1,139;
tm82718;G.O.R.A.;MOVIE;2004;PG-13;['action', 'comedy', 'scifi'];8;7,047;7,2
tm98975;Guzaarish;MOVIE;2010;PG;['romance', 'drama'];7,4;5,554;7,4
ts98252;Dreamworks Happy Holidays from Madagascar;SHOW;2005;TV-PG;['animation', 'comedy', 'family'];6,5;3,42;
tm101609;Raajneeti;MOVIE;2010;PG;['drama', 'thriller', 'crime'];7,1;3,761;6,3
tm418157;Monty Python Conquers America;MOVIE;2008;;['documentation'];;2,177;6,5
tm39557;Jaane Tu... Ya Jaane Na;MOVIE;2008;;['drama', 'comedy', 'romance'];7,4;7,196;6,8
tm150521;Accident;MOVIE;2009;R;['action', 'drama', 'thriller'];6,6;5,165;6,6
tm30289;Jeff Dunham: Arguing with Myself;MOVIE;2006;PG-13;['comedy', 'documentation'];8;5,406;6,6
tm141117;Chalte Chalte;MOVIE;2003;PG-13;['drama', 'romance'];6,5;6,121;6,2
tm80339;Naruto: Ninja Clash in the Land of Snow;MOVIE;2004;PG-13;['comedy', 'fantasy', 'animation', 'action'];6,6;50,604;7,2
tm33729;Taxi No. 9 2 11;MOVIE;2006;;['drama', 'thriller', 'comedy'];7,2;2,636;6,5
tm93004;Yuva;MOVIE;2004;PG;['crime', 'action', 'drama', 'thriller'];7,3;3,893;6,4
ts13411;Cocaine;SHOW;2005;TV-14;['documentation', 'european'];7,1;0,6;7
ts1464;The Cartel;SHOW;2008;TV-MA;['action', 'drama', 'crime', 'thriller', 'comedy'];8;189,665;7,5
tm145243;Wake Up Sid;MOVIE;2009;;['comedy', 'drama', 'romance'];7,6;5,035;7,1
tm34524;One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom;MOVIE;2008;PG-13;['action', 'comedy', 'animation', 'drama', 'fantasy'];7;51,441;7,1
tm111226;Awara Paagal Deewana;MOVIE;2002;;['comedy', 'action', 'crime', 'drama', 'thriller'];6,2;5,941;5,5
tm23441;Kabhi Alvida Naa Kehna;MOVIE;2006;PG;['drama', 'romance'];6;9,421;6,4
tm166293;The Blue Umbrella;MOVIE;2005;;['drama', 'family', 'fantasy', 'comedy'];7,3;2,177;6,3
tm24576;Naruto: Guardians of the Crescent Moon Kingdom;MOVIE;2006;PG-13;['action', 'animation'];6,4;58,559;7
tm92977;Ishqiya;MOVIE;2010;R;['thriller', 'comedy', 'drama', 'romance'];7,3;3,912;6,3
tm77348;Life in a Metro;MOVIE;2007;;['drama', 'romance', 'comedy'];7,4;3,965;6,4
ts34414;Nuevo Rico Nuevo Pobre;SHOW;2007;TV-MA;['comedy'];7,1;13,94;7,8
ts29199;Monty Python's Personal Best;SHOW;2006;TV-PG;['comedy', 'animation'];7,9;0,6;8
tm91323;I Hate Luv Storys;MOVIE;2010;PG;['comedy', 'drama', 'romance'];5,6;6,801;5,9
tm88366;Main Hoon Na;MOVIE;2004;PG;['drama', 'action', 'comedy', 'romance', 'thriller'];7;12,629;6,9
tm156575;Billu;MOVIE;2009;PG;['drama', 'comedy'];6,3;7,028;6,5
tm164389;Paheli;MOVIE;2005;PG-13;['romance', 'drama', 'fantasy', 'comedy'];6,3;6,607;6,3
tm37945;Rock On!!;MOVIE;2008;;['drama', 'music'];7,7;4,956;6,9
tm106625;LSD: Love, Sex aur Dhokha;MOVIE;2010;PG-13;['drama', 'comedy', 'crime', 'romance'];7,2;3,126;6,1
tm65142;One Piece: The Desert Princess and the Pirates: Adventure in Alabasta;MOVIE;2007;PG-13;['comedy', 'drama', 'animation', 'action'];6,9;38,807;6,7
tm99450;Break Ke Baad;MOVIE;2010;;['comedy', 'drama', 'romance'];5,1;3,068;5,8
tm149209;Kaminey;MOVIE;2009;PG-13;['crime', 'drama', 'action', 'thriller'];7,4;6,585;6,8
tm23977;Fuga;MOVIE;2006;;['music', 'drama', 'thriller'];6,2;2,585;5,8
tm160596;Zozo;MOVIE;2005;;['drama', 'european', 'family', 'war'];6,5;1,899;6
tm129971;Luck by Chance;MOVIE;2009;;['romance', 'drama', 'comedy'];7,1;4,932;6,5
tm56428;Trailer Park Boys: Say Goodnight to the Bad Guys;MOVIE;2008;;['comedy'];7,8;4,344;7,4
ts18653;Chhota Bheem;SHOW;2008;;['animation', 'action', 'comedy'];4,1;1,504;6,1
tm177687;Naruto: Legend of the Stone of Gelel;MOVIE;2005;PG-13;['fantasy', 'action', 'comedy', 'drama', 'animation'];6,4;41,579;6,6
tm77863;Honeymoon Travels Pvt. Ltd.;MOVIE;2007;PG-13;['comedy', 'drama', 'romance'];6,1;5,216;5,3
tm80455;Manorama Six Feet Under;MOVIE;2007;R;['drama', 'thriller', 'crime'];7,6;4,553;6,5
